phage,host,label
KU160655,CP018363,0
MH001446,NZ_UHFO01000001,0
NC_021307,CP027541,1
MH669015,CP030026,0
MK279909,NZ_KE356190,0
NC_007145,NZ_CP029289,0
NC_023728,CP027541,1
NC_030911,NZ_UHDY01000002,0
NC_007189,LT906480,1
MG757165,CP020451,0
MF185733,CP027541,1
MK524528,CP027541,1
KX641265,CP027541,1
KY319168,CP027541,1
NC_022754,CP020451,0
NC_022765,CP030279,0
KM677210,NREQ02000002,0
NC_028775,NZ_CP023560,1
NC_023498,PDLE01000004,0
NC_028680,CP027541,1
NC_031128,MH400164,0
KX620753,CP030279,1
MH834629,QLNP01000098,1
MF668270,CP020567,0
NC_030943,CP028813,0
MH576954,CP018363,0
NC_024361,NZ_UHFW01000006,1
NC_021801,NZ_JNYC01000004,0
NC_030917,NZ_LT961733,0
NC_009878,CP027541,1
MH020244,QUAI01000001,0
NC_023859,NZ_UWXU01000001,0
MH271315,QUAI01000001,1
MH834609,QLNP01000098,1
NC_011201,NZ_FNOF01000001,0
MF919514,NZ_CM001149,0
MG812493,LT906480,0
MH450117,LC361338,1
NC_021561,NZ_LK391965,1
KU963250,NZ_CP029604,1
MK016490,QLNP01000098,1
NC_031112,CP021694,0
NC_031910,NZ_UGVK01000001,0
MG839021,CP019892,1
MH651184,CP019236,0
MH590605,CP027541,1
MK392365,NZ_KV917375,0
KX580961,CP027541,1
MF185728,CP027541,1
KU160638,LC361338,1
NC_001650,MF925712,1
NC_023704,CP027541,1
KU160649,LC361338,1
NC_010807,CP014201,0
KX576642,LC361338,1
MK279859,CP027541,1
MH825709,LT906480,0
MH697583,CP024710,0
NC_028744,CP017065,0
NC_024355,CP018032,0
KU867907,CP027541,1
KM401838,CP027541,1
MF377441,LC361338,1
NC_002194,CP017065,0
MF189171,LC361338,1
NC_030919,LS483339,0
KX774321,CP021694,0
MF919532,NZ_GG657757,0
NC_001706,CM000737,0
MK279842,CP025095,0
NC_028843,NC_010163,0
MH271320,NZ_KI421518,0
MH045560,NZ_FNLM01000034,0
NC_031254,LC361338,1
MH669016,NZ_MIGA01000001,1
MK524504,NZ_UGVK01000001,0
MK359335,CP027541,1
NC_022981,NZ_LT629758,0
NC_007189,NZ_CP023560,0
MK359330,CP027541,1
KY380102,MTKC01000003,0
MF140421,NZ_UWXU01000001,0
NC_028669,NZ_CP023560,1
NC_021533,NZ_FLYG01000003,0
NC_031067,NZ_FOYN01000001,0
KU963248,NZ_CP029604,1
KY549155,CP023558,0
MK359361,LT906480,0
NC_026605,CP027541,1
KU985095,MF925712,0
NC_031939,CP030026,1
MF189176,LC361338,1
MH651180,CP027541,1
MK279840,CP027541,1
MG925339,CP027541,1
NC_023863,CP011458,1
KX831080,CP027541,1
NC_022972,LC361338,1
KU963254,NZ_CP029604,1
NC_028785,CP027541,1
KU160639,LC361338,1
NC_028961,CP027541,1
MK279891,NC_014640,0
KU963249,NZ_CP029604,1
NC_020876,NZ_LT961733,0
NC_028922,NZ_ALPT02000001,0
MF668281,CP028813,0
MH371113,AP018216,0
MK359349,CP027541,1
NC_028946,CP027541,1
MK359340,CP027541,1
KU160668,CP028366,0
MH051252,NVUT01000001,0
NC_023582,LR134359,0
NC_009811,CP027029,1
NC_005893,NZ_FLYG01000003,0
NC_024359,NZ_CM001153,0
KY965065,LR134303,0
MF140401,LC361338,1
JF937108,CP027541,1
MH576966,NZ_AOJL01000060,0
NC_008723,NZ_LT571449,1
MF140399,NZ_MSEI01000003,0
NC_019506,NZ_KN046823,0
KP017310,LR134359,0
KR063280,NZ_FNRZ01000004,1
NC_016655,CP026337,0
NC_011056,CP027541,1
NC_008265,CP019576,1
NC_031009,NZ_CM007353,1
NC_002796,CP027541,0
MH651171,CP027541,1
NC_028767,CP020557,1
NC_018283,NZ_BAFC01000022,0
MG872831,CP027541,1
MH779510,MH202953,0
NC_031017,LR134303,0
NC_024357,NZ_UHFW01000006,1
MH155866,NZ_JNYC01000004,0
MH399777,LS483339,0
MH779508,NVTK01000009,0
NC_026604,CP027541,1
NC_003460,CP030279,1
NC_030936,NZ_KN046795,0
MK284521,CP025430,0
MG962373,CP027541,1
MF140427,NZ_CM007353,0
MG925349,CP027541,1
NC_003315,CP029620,1
KY204249,CP027541,1
MH576951,LC361338,1
NC_031924,NZ_UWXU01000001,1
MG925345,CP019892,1
JN006061,CP028366,0
KR063280,LT906480,0
MH779510,NZ_CP029604,1
MH976519,CP014324,0
NC_028786,CP018657,0
MK359302,NZ_CP029604,1
KU963256,NZ_FOYN01000001,0
MK279886,LC361338,1
NC_019539,CP022674,0
KX670787,NVUC01000001,0
NC_007055,NZ_UGVK01000001,0
KX585253,CP027541,1
MF185717,NZ_LT629739,0
NC_016653,NZ_FNSA01000003,0
NC_023712,CP027541,1
MH479926,NZ_ALPT02000001,0
JN698991,NZ_QEKR01000001,0
MF919494,NZ_BAFC01000022,0
NC_013697,NZ_JMSZ01000016,0
NC_026597,CP027541,1
KT365397,CP032410,0
NC_031061,NZ_CP029604,1
NC_023710,CP027541,1
NC_020480,CP027116,1
NC_007019,NZ_CP029289,0
MK016498,MH841968,0
NC_031281,CP027541,1
MH926055,CP027541,1
KX657795,NZ_JNIU01000001,0
MH001455,NZ_UWXU01000001,0
MH450125,LC361338,1
MK310141,NZ_AEUT02000001,0
NC_015265,CP019668,1
KX774321,CP024679,0
MF668281,CP027541,1
MF140409,LC361338,1
JF937095,CP027541,1
NC_016655,NZ_CM001149,1
MG812491,NZ_LT961733,0
MF919492,CP030279,0
NC_019490,CP029760,1
MK359346,CP027541,1
KC661271,CP027541,1
NC_022063,CP027541,1
KU963255,POWA01000006,0
NC_021320,CP027116,0
JF937104,CP027541,1
NC_026593,CP027541,1
MH697585,CP023558,0
NC_007066,NZ_CP023560,1
KJ194581,CP023315,0
KY702574,CP027541,1
NC_020856,NZ_UFTQ01000001,0
NC_027360,CP005486,0
JQ911768,CP027541,1
NC_021310,CP027541,1
NC_030902,NZ_FNRZ01000004,1
NC_002703,CP022580,0
NC_018084,NZ_AOLR01000018,0
KR080195,CP027541,1
KU935731,CP027541,1
KU160666,LC361338,1
MG839027,CP019892,1
NC_015264,CP021694,0
NC_031008,CP023483,0
KU963261,NZ_CP029604,1
NC_015265,CP028813,0
NC_031076,NZ_BCTM01000001,0
MH651170,NZ_AOLH01000002,0
MK359339,NZ_UHDY01000002,0
MK279911,NZ_CP029604,1
NC_021300,CP023558,1
NC_025439,NZ_LT897825,0
NC_021297,NZ_BAFC01000022,0
MF324900,QUAI01000001,1
NC_011023,CP027541,1
MH590591,CP027541,1
NC_023552,CP019236,0
MH590591,NZ_AEUD01000001,0
MK359307,NZ_CM002276,0
MH450116,CP024902,0
MF324899,CP027541,1
NC_023722,NZ_CM001149,1
MG925347,CP019892,1
JN083852,NZ_FNLM01000034,0
MH020248,CP027541,1
MK524488,CP027541,1
NC_029079,CP027541,1
NC_027379,CP021694,1
MF541405,NZ_OCQN01000001,1
NC_029013,CP024679,1
MG872833,CP027541,1
MF281061,NZ_BAFC01000022,0
MH926060,QLNP01000098,0
KT599441,CP027541,1
MK433262,NZ_CM007353,0
NC_011270,CP019668,0
KT321476,CP027541,1
JN699003,CP027541,1
MF373843,CP027541,1
MF140402,CP027541,1
MG944222,CP019892,1
MF377440,CP027541,1
MH371114,CP023044,0
NC_020880,QMJJ01000001,1
KF493883,CP027541,1
MF373841,CP027541,1
MF185723,LC361338,1
MG198779,LC361338,1
NC_031022,CP033337,0
NC_023692,NZ_UHDY01000002,0
JF937097,CP027541,1
NC_026603,CP027541,1
MH697591,CP027541,1
MH371107,NZ_AOLS01000062,0
NC_008200,CP020809,1
MK279854,RKIY01000003,0
NC_028928,CP027541,1
MF140407,NZ_KI421518,0
KX664455,CP027541,1
MK524510,NZ_LT629770,1
MK279882,CP028366,0
MK112549,CP027541,1
NC_023692,CP026100,0
MH536829,POWA01000006,0
JF937095,AP014565,0
NC_020862,CP029449,0
MK392365,QMJJ01000001,0
KU160662,NZ_KN150799,0
JN020143,NZ_KE356190,0
MG757152,NZ_CP029604,1
KR080199,CP027541,1
MH576952,NJFC02000001,0
KP273225,CP014567,0
NC_031939,NJFC02000001,0
NC_010808,NZ_BAFC01000022,0
KJ194580,NZ_KE356190,0
MH020248,NZ_PETF01000001,0
MG962360,CP019892,1
MH744417,CP031422,0
NC_020876,NZ_LT571449,0
NC_029000,NZ_AEUT02000001,0
NC_014459,CP027541,1
NC_028812,NZ_CP016896,0
NC_002747,NZ_CM007353,1
MH669014,CP018657,0
MH450131,LC361338,1
MF919524,CP027541,1
NC_015271,CP030026,1
NC_021801,NZ_CP023560,1
MG925343,NZ_FNOF01000001,0
NC_013698,NZ_MDHL01000001,1
MG757154,NZ_CM001889,1
MK305889,NZ_CP029604,1
KX683876,CP027541,1
KU963253,MTZF01000001,0
MK359318,CP023558,0
KU985094,NZ_CP029289,0
JF704101,CP027541,1
NC_023729,CP027541,1
MF133445,MH841968,0
MG757157,NZ_CP029604,1
NC_009554,NZ_CP018725,0
MH371119,NZ_JYNI01000003,0
NC_023594,LR134303,1
NC_020484,NZ_JNIU01000001,1
MG099945,CP027541,1
JN020143,NZ_KI421518,0
NC_031230,CP018657,0
NC_028888,CP005486,1
MK411746,NZ_KN046823,0
NC_031234,NC_011184,0
NC_023565,CP027541,1
MF766045,NZ_OCQN01000001,1
NC_023724,CP026337,0
MH536827,CP027541,1
NC_023726,NZ_UGVK01000001,0
NC_019417,CP030026,1
MH001448,NZ_UGVK01000001,0
MF140420,NZ_NGMG01000001,0
KR053199,NZ_FNRZ01000004,1
NC_007065,MH400164,0
MK112556,CP027541,1
MH020242,NZ_PETF01000001,0
MH371115,CP022674,0
MH697593,NZ_DF968533,0
NC_027299,NVUC01000001,1
MK524485,CP013922,0
NC_020871,CP027029,1
KY204247,NZ_AEUT02000001,0
MH153806,NZ_JYNI01000003,0
NC_028874,CP027541,1
MF140398,NZ_JNIU01000001,0
KT438500,CP027541,1
NC_007059,NZ_CP023560,1
JF704110,CP014636,0
MH576969,NZ_CP029604,1
KM197169,CP027541,1
MG944217,NZ_LT961733,0
MH020247,CP012831,0
JN699014,CP027541,1
KP790011,NZ_GL545251,0
MH271319,QUAI01000001,1
NC_031269,NZ_CP029604,1
NC_029104,NZ_LR215978,0
MG099953,CP027541,1
NC_023696,CP027541,1
MH020235,CP027541,1
NC_019416,CP022298,0
MF668284,CP027541,1
KU160642,CP018032,0
MK279869,LC361338,1
NC_029071,NZ_UZVX01000004,0
KX579975,NZ_CP023560,0
MK359334,NZ_NQJM01000001,0
KU160656,LC361338,1
KU963245,NZ_CP029604,1
MG944223,CP027541,1
MK359342,CP027541,1
KU160663,LC361338,1
NC_019448,NZ_UHFW01000006,0
KX557274,NZ_FNOF01000001,0
MH926055,NZ_CM001149,0
MK359305,PEKX01000007,0
MK524505,CP014201,0
NC_019416,LT906480,1
KX688103,NZ_CP023484,0
KT184694,AP017936,0
NC_015297,NZ_CDQJ01000001,1
NC_028826,NZ_JMSZ01000016,0
KX458237,CP027541,1
MK433279,NREQ02000002,0
NC_024368,CP027541,1
NC_001629,MH202953,0
MH020247,CP019576,0
NC_024204,LR134359,0
NC_031129,CP030026,1
NC_028801,NZ_LFTY01000002,0
KR063280,QOUU01000001,0
NC_030905,NZ_CP029604,1
NC_029019,NZ_CP029604,0
KX557276,CP030026,0
JN699014,CP018657,0
NC_003438,NZ_QTTZ01000001,0
NC_019453,CP014201,0
MH590588,LC361338,0
NC_028877,CP027541,1
MK359324,CP027541,1
MH399779,NZ_LT629770,1
MF377440,NZ_DF968533,0
KU998249,NC_014640,0
NC_024787,CP027029,1
KX781992,CP027541,1
JF704115,CP027541,1
MH576969,NZ_FLYG01000003,0
NC_031026,NZ_LK391965,0
NC_005282,NZ_LK391965,0
NC_015264,CP005486,0
KX369583,CP027541,1
MG872842,CP027541,1
NC_027204,NZ_KI421518,1
NC_023862,NZ_FOTC01000001,0
KX576641,CP029897,0
NC_030698,CP019668,0
NC_021342,NZ_PETF01000001,0
MH051260,CP027541,1
NC_012093,NZ_NGMG01000001,0
NC_028749,CP032410,1
KR080201,CP019236,0
NC_005822,NZ_FNOF01000001,0
NC_004679,NZ_CP023560,1
NC_001447,NC_010163,1
NC_028841,CP020557,1
MK279884,LC361338,1
KP027209,CP027541,1
GQ303265,CP027541,1
KY348865,NZ_AOJL01000060,0
MH338240,CP027541,1
NC_028796,CP022580,0
NC_020416,CP030026,1
NC_021330,AP014565,0
NC_023595,NZ_SAUP01000001,0
NC_011534,NZ_BCTM01000001,1
JF937103,CP027116,0
NC_005340,CP020557,0
NC_028689,SDYW01000001,0
MH316565,CP027541,1
KT347313,CP032788,0
MK279873,CP005486,0
MH779512,CP019892,1
NC_022965,CP020451,0
KM677211,CP027541,1
MF140435,CP027541,1
MH651185,NZ_CP029604,1
NC_022973,CP027541,1
MF668266,LC361338,1
KX579975,SIMC01000001,0
NC_011290,CP027541,1
MF541407,NZ_OCQN01000001,1
MH001456,CP027541,1
NC_011104,CP013922,0
MG925346,PEKX01000007,0
MH271308,CP019892,1
NC_011289,CP027541,1
NC_003324,CP014201,0
NC_009014,NZ_QEKR01000001,0
NC_011285,NC_011184,0
KY087993,CP034692,0
JN185608,CP027541,1
NC_028688,NZ_DF968533,0
MH976506,NZ_SAUP01000001,0
KX550443,CP027541,1
KT438501,CP027541,1
MG962363,CP024679,0
MH479925,NZ_CP029604,1
MH576960,NZ_CP029604,1
MG099948,NZ_ATTH01000001,0
NC_031097,NZ_CP029604,1
KT372003,NZ_JYNI01000003,0
KU963249,CP027541,0
JF704091,CP027541,1
JX307705,CP027541,1
NC_031092,MH841968,0
MH479913,NZ_CP016896,0
NC_023606,CP029897,0
NC_004685,CP020809,1
KX702320,CP027541,1
MH513971,CP027541,1
MH020241,NZ_CP029604,1
KR080198,NZ_GL622183,0
MH371122,CP027541,1
NC_020839,NZ_LFTY01000002,1
NC_027374,CP022674,1
NC_031229,NZ_AOLS01000062,0
KU963263,CP023483,0
NC_024388,NZ_FLYG01000003,0
MH399770,CP027541,1
MH825699,CP018032,0
MK279860,LC361338,1
NC_015584,CP027541,1
NC_028852,NZ_AOLR01000018,0
KT281790,CP018657,0
NC_023602,CP027541,1
NC_027379,CP023044,0
NC_011286,NZ_LT629770,0
NC_030935,CP022580,1
MK305885,NZ_CP029604,1
MH077577,CP027541,1
NC_007048,NZ_CP023560,1
NC_023713,CP027541,1
KM591906,CP027541,1
MH536813,CP031422,0
KT959213,QUAI01000001,1
MF668274,LC361338,1
MK359334,CP027541,1
MH669007,NZ_CP029604,1
NC_028907,CP027541,1
KJ567044,CP027541,1
NC_007501,CP023567,0
KX683875,CP032627,0
KU998242,NZ_MIGA01000001,0
NC_025438,NZ_MIGA01000001,0
MG812492,CP027541,1
NC_023502,SIMC01000001,1
MK016502,NZ_JXYE01000002,0
NC_028687,CP022580,0
MH536816,NZ_KN150799,0
MH590595,CP027541,1
MF919538,NZ_MIGA01000001,0
NC_019449,CP031023,1
MH779509,CP027541,1
NC_010808,CP019892,0
MF185730,NZ_CP016896,0
MH651178,NZ_CM001153,0
MH590600,CP019892,1
MH576950,LC361338,1
MG944225,CP027541,1
NC_026613,CP027029,0
NC_018285,CP020567,0
NC_028865,NZ_FNSA01000003,1
NC_029067,CP033337,0
KT364588,CP014636,0
NC_026597,NZ_KN046795,0
NC_020839,CP020358,0
NC_031939,MH286069,0
NC_016651,MH202953,0
KX458236,NZ_BAFC01000022,0
NC_029104,CP032410,1
MF324912,NC_002771,0
NC_023694,NZ_CM001149,1
NC_029098,NZ_CM001889,1
NC_028916,CP034433,0
JF937110,CP027541,1
NC_016761,CP030026,1
NC_031255,CP014324,0
NC_019496,QBMC01000001,0
KY083062,CP027541,1
MH651169,NC_011184,0
NC_019928,NC_011184,0
MG925344,CP027541,1
NC_002669,CP022426,0
KT281789,CP027541,1
NC_028788,NZ_LT629758,0
MK279858,CP027541,1
NC_002194,NZ_KN046795,0
MF668274,NZ_FNRZ01000004,0
NC_024384,CP029620,0
KY204250,NZ_CP016896,0
MK279860,NC_014640,0
MH509447,NZ_LT961733,0
MH153800,NZ_QTTZ01000001,1
NC_014663,CP022298,1
MK433277,CP027541,1
KX576643,CP018657,0
NC_029077,NZ_UZVX01000004,0
NC_020483,CP023483,0
KR935214,NZ_UHDY01000002,0
KU963248,NZ_AOLR01000018,0
NC_021348,CP027541,1
NC_019914,CP014567,1
KR080200,NZ_LT897825,0
MH371115,CP027541,1
MH651189,CP035765,0
NC_028758,NZ_CM001149,0
MH976507,NZ_AOLS01000062,0
NC_028932,NZ_CCKZ01000001,0
MH450121,NZ_SAUP01000001,0
NC_031102,QOUU01000001,0
MF140398,CP027116,0
MH651188,CP027541,1
NC_008203,CP020809,1
MH479913,NZ_CP029604,1
KX557281,NZ_CP029604,1
NC_018278,CP019668,1
KX648391,NZ_MDHL01000001,0
MH590596,NZ_HF571038,0
MH045562,NZ_CM001889,0
MK359312,CP027541,1
MF377440,CP023483,0
NC_000872,LS483339,1
NC_031929,NZ_LT897825,0
MK279848,LC361338,0
KU160654,LC361338,1
MK016501,CP027541,1
MH910041,QLNP01000098,1
MH371115,NZ_CDQJ01000001,0
NC_028659,PDLE01000004,0
NC_024135,CP027541,1
KX557284,NJFC02000001,0
MK284518,CP027541,1
MH271302,NZ_CP029604,1
NC_025471,NZ_MSEI01000003,1
NC_031251,NZ_CP029604,1
MH536816,CP027541,1
NC_007064,NZ_JMSZ01000016,0
NC_019914,NZ_LR215978,0
MH271296,NZ_CP029604,1
NC_011589,NZ_KE356190,0
NC_022976,CP027541,1
MK359352,NZ_KV917375,0
MK524497,CP027541,1
NC_024214,NZ_CM007353,1
NC_025465,CP027116,0
MH051258,NZ_KN150939,0
MF919523,CP027541,1
MH651188,NZ_CM001153,0
MH976508,NZ_CP029604,1
JN083852,CP027541,1
NC_029014,NZ_CM002803,0
KR824843,NZ_ALPT02000001,0
NC_021310,NZ_KV917375,0
NC_023715,NVUT01000001,0
NC_028978,CP027541,1
NC_028929,CP027029,1
NC_025450,NZ_AOLR01000018,0
NC_031224,NZ_FNRZ01000004,0
MH001455,CP027541,1
MH651182,CP006870,0
NC_024148,CP020928,0
NC_028897,NZ_LT571449,0
NC_005822,NZ_UWXU01000001,0
MH020236,CP027541,1
NC_022980,CP032410,1
NC_005857,NZ_LT629739,0
MH020236,NZ_UZVX01000004,0
MF140409,CP020567,0
NC_028907,AP014565,0
NC_008198,CP020567,0
NC_021297,CP027541,1
KF024722,CP028813,0
NC_028908,NZ_AGBZ02000001,0
MH536823,CP019668,0
MK279878,CP027541,1
KT281795,NZ_OCQN01000001,0
MG812494,NJFC02000001,0
MH271314,QUAI01000001,1
NC_011270,CP027541,1
KX657793,NZ_QTTZ01000001,0
NC_031004,NZ_ATTH01000001,0
KX712236,QUAI01000001,1
KU160648,LC361338,1
NC_023748,CP020358,0
MH536813,CP027541,1
MH669010,CP027541,1
KX664447,AP017936,0
MH727551,NZ_NGMG01000001,0
MG198785,NZ_DF968533,0
MH153806,NZ_DF968533,0
NC_021297,MH841968,0
MK279849,QMJJ01000001,0
NC_030913,NZ_CP029604,1
MH450113,CP027541,1
NC_009604,CP028366,0
NC_031247,NZ_AEUD01000001,0
NC_025422,CP023315,1
MF773750,CP027541,1
NC_023738,CP027541,1
JF704104,CP027541,1
KT222940,CP027541,1
MH669014,CP027541,1
MH513980,CP027541,1
MF919534,CP014038,0
NC_028695,NZ_UFTK01000001,0
KF188414,CP027541,1
NC_027119,CP022426,0
NC_011290,NBTS02000002,0
MK359300,CP027541,1
NC_019527,CP018657,0
MK359308,NZ_QEOC01000001,0
NC_009526,NZ_FNRZ01000004,0
NC_004745,NZ_JYBP01000003,0
NC_031022,CP032523,1
NC_030695,CP019668,0
NC_028906,CP027541,1
MK359343,CP027541,1
NC_022766,CP027116,1
MF919496,CP027541,1
NC_022329,CP027541,1
MH153810,CP024710,0
MK279845,NZ_FOYN01000001,0
NC_028859,NZ_CP023560,1
NC_006940,CP024902,0
JN116824,NZ_CM001149,1
MK279857,CP020567,0
KU997639,NZ_CP023484,0
NC_031108,CP030279,1
NC_028953,SIMC01000001,0
NC_026608,CP025430,1
MH632120,NZ_CP023484,0
NC_022753,CP027541,1
NC_031031,NZ_CP029604,1
MF189173,CP024710,0
NC_011551,CP017605,1
KY130461,CP027541,1
NC_028870,NZ_QEKR01000001,0
MK359357,CP027541,1
JF704111,CP027541,1
MK359362,CP027541,1
MG944216,CP035765,0
MH399786,CP027541,1
NC_022062,CP027541,1
NC_031260,NZ_NGMG01000001,1
GQ303265,LT906480,0
KT361920,NC_010163,0
NC_024209,NZ_CP029604,0
NC_009231,LR134303,0
MF140416,CP027541,1
NC_031230,CP020451,0
MG099934,NZ_JXYE01000002,0
NC_023500,NZ_CP023560,1
KX557285,NVUC01000001,0
MH371124,CP019892,1
MH536820,NZ_CM002803,0
NC_021537,CP034692,1
KX620754,CP030279,1
NC_021533,LC361338,0
MH697593,QBMC01000001,0
MK305886,QMJJ01000001,0
MK112545,CP027541,1
NC_031022,SDYW01000001,0
NC_031925,CP030026,1
MK016498,CP027541,1
NC_003524,NZ_MIGA01000001,0
MG099947,CP027541,1
KT388014,CP027541,1
KX641266,NZ_AGBZ02000001,0
MH513981,CP030026,0
MH910042,NZ_FNRZ01000004,0
NC_023588,NZ_CM007353,0
MK112555,NZ_KN150939,0
NC_031072,RKIY01000003,0
NC_029050,CP020928,0
NC_015270,CP026100,0
KU160644,LC361338,1
MH077585,CP027541,1
MG839023,CP019892,1
NC_022054,CP023315,0
MF919521,NZ_CP029604,1
NC_009813,CP027029,1
MH834620,CP025095,0
MG770214,NZ_QEKR01000001,0
MH513981,PDLE01000004,0
MH450119,CP027541,1
MK524517,NZ_LR215978,0
NC_022766,NC_010163,0
NC_030935,CP014013,0
NC_029029,NZ_AEUD01000001,0
MK359337,CP024902,0
NC_004616,NZ_JYNI01000003,0
KT438501,SDYW01000001,0
KU998237,NZ_CP029604,1
NC_031233,CP025430,0
MH697581,CP027541,1
NC_009127,CP032410,0
MG515223,QUAI01000001,0
MK524522,CP027541,1
NC_030942,NZ_JNYC01000004,0
KY471266,CP027541,1
NC_023609,CP027541,1
NC_031901,QBMC01000001,0
NC_026596,CP027541,1
MH697578,POWA01000006,0
MG099936,CP027541,1
MF919542,NZ_CP029604,1
MF668272,CP027541,1
NC_023552,CP020809,0
MH338240,CP006870,0
MH155879,NZ_LT629739,0
NC_028747,CP026337,0
NC_019539,NZ_LT629758,0
NC_023554,NZ_UHFO01000001,0
NC_028968,NZ_KN150799,0
NC_027363,MTZF01000001,0
NC_021339,NZ_DF968533,0
NC_023588,RXKE01000007,0
NC_024138,NZ_UHDY01000002,0
MG962369,CP011102,0
MH399781,NZ_CP029604,1
NC_009603,NZ_QTTZ01000001,1
KU160644,MH202953,0
KU865303,CP027541,1
MK359364,CP027541,1
NC_028830,CP005486,1
MK061411,CP027541,1
NC_027377,AP017936,1
KT359365,CP027541,1
NC_028673,NBTS02000002,0
MH834616,QLNP01000098,1
NC_019410,CP017065,0
NC_006356,NVUT01000001,1
NC_018084,QLNP01000098,0
NC_022767,CP034692,0
NC_028688,NZ_UWXU01000001,1
NC_031246,NZ_GL545251,0
MF919531,NZ_GL622183,0
NC_002796,NZ_CM007353,1
MK524522,NZ_UZVX01000004,0
KT355472,NZ_AEUT02000001,0
MH779514,NZ_QTTZ01000001,0
NC_004689,NZ_ADEZ01000001,0
NC_028747,NZ_LT629770,0
NC_012696,NVUC01000001,1
MH153801,POWA01000006,0
NC_021298,NZ_CM001889,1
NC_011104,CP017605,0
NC_008196,CP020809,1
MH834600,CP027541,1
KR080202,NZ_LT629739,0
KU055616,CP023558,0
NC_031246,NZ_UWXU01000001,1
KU963252,NZ_CM002803,0
MH651186,CP027541,1
NC_021537,CP032627,0
MF919537,CP014201,0
NC_023691,CP027541,1
MK279904,RKJP01000005,0
MH051246,CP027541,1
NC_024215,NZ_CM007353,1
NC_004173,MTZF01000001,1
KX641263,NZ_ALPT02000001,0
NC_022973,CP014636,0
MH153800,RKJP01000005,0
MG518519,NZ_CM001889,1
MK359318,LR134359,0
NC_030901,CP029897,0
MK310145,CP027541,1
NC_004585,CP033337,1
NC_021535,CP027541,1
NC_011811,NZ_NQJM01000001,1
MH825711,LC361338,1
MH727547,NZ_CP029604,1
NC_009526,NZ_CP023560,1
MH727552,NZ_CP029604,1
MH697582,CP027541,1
MF919513,CP027541,1
NC_028979,NC_016776,0
JF792674,CP027541,1
NC_028813,CP027541,1
KU963260,CP030026,0
NC_009526,MH202953,0
KJ567041,NZ_KV917376,0
NC_028677,NZ_OCQN01000001,0
NC_031026,CP029449,0
JF704113,CP027541,1
KU160655,LC361338,1
NC_005822,NZ_CM007353,1
KX557276,NZ_CP029604,1
MF185724,NZ_AOJL01000060,0
KX756439,CP027541,1
NC_020876,CP027541,1
KR080198,CP027541,1
JF937090,CP027541,1
MH669005,CP027541,1
NC_005841,CP011102,0
KX557282,NZ_CP029604,1
NC_018281,NZ_LT571449,1
NC_029119,CP020369,0
NC_031064,AP018216,0
MH020248,QOUU01000001,0
MH825708,NC_000001,0
MF919535,CP027541,1
MK279893,CP022298,0
MK450425,CP027541,1
NC_004927,NZ_AOLH01000002,1
NC_016763,CP030026,1
KJ567041,NZ_QEKR01000001,0
MF140398,CP027541,1
NC_009231,NBTS02000002,1
NC_030914,NZ_CP029604,1
NC_024383,CP027029,1
MF189175,NZ_GG657757,0
NC_021306,CP027541,1
NC_019508,CP019576,1
KU160669,LC361338,1
MH779504,NZ_UFTQ01000001,0
NC_027394,CP022674,1
NC_031022,CP014013,0
NC_009526,NZ_ALPT02000001,0
MH834598,NC_000001,0
NC_004687,CP034433,0
NC_013647,CP022426,0
NC_022328,NZ_KV917375,0
MH271295,NZ_CP029604,1
MH020240,CP027541,1
NC_019511,NZ_CP023560,1
NC_013585,NZ_CP029289,1
KU647626,CP014201,0
MF140424,LC361338,1
MF919536,CP027541,1
MK016503,CP027541,1
MF155936,CP027541,1
MH536818,NZ_CP029604,1
MF668268,NZ_MDHL01000001,0
KX522650,LC361338,1
NC_023709,CP023044,0
MF919517,CP027541,1
NC_028746,NZ_JNYC01000004,0
JN083852,CP018363,0
MH045558,AP017936,0
KX636165,CP027541,1
NC_021349,CP027541,1
MH271296,CP014013,0
NC_004684,CP020809,1
KU998254,NZ_CP029604,1
KY676784,CP014201,0
MF919511,CP027541,1
MG593800,NZ_SAUP01000001,0
NC_016770,NC_016776,1
NC_031940,NZ_KN150799,0
KX557272,NZ_CP029604,1
NC_021538,NZ_LK391965,0
NC_010495,NZ_FLYG01000003,0
MG944225,NZ_CP016896,0
NC_028889,NZ_KN046795,0
NC_027985,CP027541,1
MH632120,CP027541,1
NC_007145,NZ_KN150939,1
MH045558,CP019892,1
MH020248,CP023315,0
NC_021339,CP020567,0
NC_013638,NZ_AOLR01000018,0
NC_013646,NZ_UGJA01000003,1
NC_027293,NZ_KN150799,0
NC_013696,CP020369,0
NC_009018,NZ_UGJA01000003,0
NC_026590,CP027541,1
MH020239,NC_016776,0
NC_018283,CP019668,1
MH825701,CP027541,1
KX758538,CP027541,1
KJ567044,CP020358,0
MF668278,NZ_FNOF01000001,0
MK524498,CP027541,1
NC_000872,NJFC02000001,0
MK112535,LC361338,1
MK359353,CP027541,1
MK359354,CP028366,0
NC_012091,CP020369,0
NC_010576,NZ_CM007353,1
KX774321,QUAI01000001,1
NC_031008,NZ_CP023560,1
MH051265,CP020451,0
NC_031243,CP027541,1
NC_021320,CP034692,1
MG593802,NZ_DF968533,1
KX557280,POWA01000006,0
NC_031042,CP013922,0
MH779504,NZ_CM007353,0
